contentid,contenttypeid,title,cat1,cat2,addr1,overview,firstimage
127277,12,청주 표충사,A02,역사관광지,충청북도 청주시 상당구 수동로53번길 9,"청주 표충사는 이인좌의 난 때 이들을 막다가 순절한 충청도병마절도사 이봉상과 청주 영장 남연년, 비장 홍림의 3충심을 배향한 곳이다. 1731년(영조 7)에 청주성 북문 안에 사당과 함께 유적비를 세우고 삼충사라고 하였다. 1736년(영조 12)에 사약되었으며, 1939년에 지금의 자리로 옮겼다. 이봉상(1676~1728)의 자는 의숙, 본관은 덕수이며, 이순신의 5대손이다, 1702년(숙종 28)에 무과에 급제한 후 여러 요직을 거쳐 훈련대장을 역임하다가 충청도병마절도사가 되었다. 좌찬성에 추증되고 시호를 충민이라 하였다. 남연년(1653~1728)의 자는 수백, 본관은 의령이다. 1676(숙종 2)에 무과에 급제한 후 여러 고을의 군수를 거쳐 청주 영장이 되어 토포사를 겸하였다. 좌찬성에 추증이 되고 시호는 충장이라 했으며, 숭선군에 추봉 하였다. 홍힘의 자는 춘경, 본관은 남양이다. 이봉상의 비장이 되어 싸우다가 피살되었다. 호조참판에 추증되고 시호를 충강이라 하였다.",http://tong.visitkorea.or.kr/cms/resource/62/2036162_image2_1.jpg
125970,12,청주 흥덕사지,A02,역사관광지,충청북도 청주시 흥덕구 직지대로 713,"청주 운천동에 있는 통일신라시대의 절터이다. 1985년 발굴조사 때 금당터·서회랑터·강당터·부속건물들이 있던 건물터가 확인되었고 ‘흥덕사’라고 새겨진 쇠북(금구) 조각이 나와 절의 이름이 흥덕사였음을 알 수 있었다. ‘대중 3년명(大中 3年銘)’이라 새겨진 기와와 기타 유물들로 보아 늦어도 9세기에 지어져 고려 후기까지 그 명맥을 유지하였던 것으로 보인다. 치미·기와조각·그릇 들과 청동제품이 많이 출토되었고, 현재 남아있는 세계에서 가장 오래된 금속활자본인＂직지심체요절＂을 찍은 곳이다.
(출처 : 국가유산청)",http://tong.visitkorea.or.kr/cms/resource/44/3390544_image2_1.jpg
753414,12,청주동물원,A02,휴양관광지,충청북도 청주시 상당구 명암로 224 (명암동),"청주랜드동물원은 가까이서 동물의 생태를 직접 관찰할 수 있는 산 교육장으로 활용하고자 1997년 7월 개원했다. 2000년에는 조류 테마공원을 조성했고, 2007년 청주랜드로 통합됐다. 청주 동물원은 포유류 36종 116마리, 조류 72종 393마리, 파충류 7종 21마리, 어류 1종 10마리 등 총 116종 540마리의 다양한 동물들을 한자리에서 모두 볼 수 있다. 이곳에서는 다양한 동물들을 관람할 수 있을 뿐 아니라 미래의 사육사, 수의사를 꿈꾸는 청소년들에게 진로체험활동 지원을 통한 직업체험을 제공한다. 동물들의 생태를 배우고 현장 견학의 기회를 갖는 동물교실을 운영 중이다. 동물 생태 해설사와 함께 동물원 투어를 하며 야생동물 생태설명 및 청주 동물원만의 특별한 이야기를 들을 수 있는 체험활동이 있다.",http://tong.visitkorea.or.kr/cms/resource/77/3357777_image2_1.jpg
2766535,12,청주랜드,A02,휴양관광지,충청북도 청주시 상당구 명암로 171,"어린이들의 다양한 학습 및 체험 공간으로 어패류 전시실, 수석실, 서구문화전시실이 갖춰져 있다. 탐구 과학관에는 세계 각국의 희귀한 전시물들이 갖춰져 있는데 세계의 희귀 나비가 전시된 나비전시관, 나비생태관 그리고 공룡관, 천문대, 어린이체험관 등 색다른 볼거리들을 제공하고 있다. 특히 어린이체험관은 미취학 아동들이 즐길 수 있는 각종 체험기구와 프로그램 등을 제공하고 있어 아이와 함께 찾기 좋은 곳이다. 가까운 곳에 청주동물원과 국립 청주 박물관이 있어 연계 관광이 가능하고 북쪽으로  좀 더 이동하면 청주의 옛 석성인 상당산성도 거닐 수 있다.",http://tong.visitkorea.or.kr/cms/resource/85/3353885_image2_1.jpg
2766536,12,청주시 청주랜드 어린이체험관,A02,체험관광지,충청북도 청주시 상당구 명암로 171 (명암동),"청주랜드 어린이회관 내 제2관이 청주랜드 어린이체험관으로 새롭게 변신하였다. 0~9세 어린이와 가족을 위한 복합문화 체험시설로 아동친화 도시를 향한 새로운 패러다임의 가족문화 체험장소이다. 교육과정 중심의 유사 체험물 나열이 아닌 비정형화된 디자인 요소를 활용하여 새로운 놀이와 공간을 창조하며, 어린이들의 감각과 사고를 통합적인 활동으로 이루어질 수 있도록 하였다. 또한 창의놀이를 극대화할 수 있는 물, 바람, 빛, 소리, 힘을 이용한 스페셜 아이템을 구성하고, 공간을 장악하는 빅 스케일 체험물로 어린이의 창의성자극과 건강한 성장과 발달을 도모한다.",http://tong.visitkorea.or.kr/cms/resource/42/2767242_image2_1.JPG
3071546,12,청주청소년광장,A02,휴양관광지,충청북도 청주시 상당구 중앙로 28 (북문로2가),"청주시 중앙동 행정복지센터 앞에 있는 청소년광장은 1960~70년대 중앙극장이 있던 자리이다. 몇 년 전까지 사람의 왕래가 줄어들었던 곳에 청주청소년광장과 소나무길을 조성했다. 규모는 작지만 평화의 소녀상을 비롯해 여러 가지 조각상이 곳곳에 자리하고 있으며 의자와 쉼터가 마련되어 있어 주민과 여행객이 쉬어갈 수 있다. 넓은 광장에서는 연중 이벤트와 공연, 프리마켓, 청소년어울림마당 등을 개최한다. 이중 청소년어울림마당은 청주시에서 주관해 청소년들이 다양한 공연을 준비하며 진로와 직업을 체험할 수 있게 한다. 또, 청소년동아리공연에 참여한 댄스, 밴드, 사물놀이, 치어리딩 팀들을 볼 수 있다.",http://tong.visitkorea.or.kr/cms/resource/41/3071541_image2_1.jpg
125909,12,청주향교,A02,역사관광지,충청북도 청주시 상당구 대성로122번길 81,"청주향교(淸州鄕校)는 조선시대에 훌륭한 유학자들의 위패를 모시고 제사 지내며, 지방백성의 교육과 교화를 담당하던 청주 지방의 국립학교이다. 조선 태조 때 창건한 것으로 추정하고 있으며, 세종 26년(1444)에 세종이 초정(椒井)에 행차했을 때 청주향교에 서적(書籍)을 하사한 일이 있고, 또 세조 10년(1464)에 세조가 청주에 행차했을 때 문묘(文廟)에 친히 제향(祭享) 한 일이 있는 삼남(三南, 충청도․전라도․경상도) 제일(第一)의 향교였다. 그 후 숙종 9년(1683) 현령(縣令) 이언기가 지금의 자리로 이전하였고, 그 뒤 여러 차례의 보수가 있었다. 현재는 제사공간인 대성전과 교육공간인 명륜당을 비롯한 6동의 부속 건물이 남아있다. 조선시대에는 나라로부터 토지와 노비·서적 등을 지급받아 운영되었으나, 갑오개혁(1894) 이후에 교육기능은 없어지고 제사기능만이 남아 옛 모습을 지키고 있다.",http://tong.visitkorea.or.kr/cms/resource/98/3357798_image2_1.jpg
2912659,12,청천수변공원,A02,휴양관광지,충청북도 괴산군 청천면 후평리,"청천수변공원은 충북 괴산군 청천면 후평리에 있다. 산으로 둘러싸여 있을 뿐만 아니라 물가도 있어 산자수명하다. 청천수변공원은 강가를 기준으로 캠핑하는 노지 캠핑의 명소로 유명하다. 수온이 적당하며 물의 깊이가 다양해 가족 단위의 방문객들에게 인기가 많고 화장실과 개수대도 설치되어 있어 캠핑을 즐기기에 불편함이 없다. 회인IC에서 가깝고, 주변에 속리산국립공원과 법주사가 있다.",http://tong.visitkorea.or.kr/cms/resource/48/2912648_image2_1.jpg
1685586,12,청풍 황석리 고가,A02,역사관광지,충청북도 제천시 청풍면 청풍호로 2048,"청풍 황석리 고가는 청풍 황석리에 있는 옛 집으로, 앞면 4칸 규모이며 오른쪽 앞에 퇴칸은 두었다. 부엌·안방·윗방을 나란히 배치하고 끝에 사랑방을 두었다. 안방과 윗방 앞에는 마루를 놓았고, 사랑방 앞에는 마루 없이 옥외 취사공간인 한데 부엌을 두고 머리퇴에 툇마루를 놓아 손님을 맞을 수 있게 하였다. 청풍 황석리 고가는 머리퇴를 둔 4 칸집의 가장 대표적인 유형이다.",http://tong.visitkorea.or.kr/cms/resource/58/3349158_image2_1.JPG
143062,12,청풍리조트,A02,휴양관광지,충청북도 제천시 청풍면 청풍호로 1798,"금수산과 월악산의 아름다운 능선이 펼쳐지고 청풍호반의 운치를 만끽할 수 있는 곳인 청풍리조트는 아름다운 자연과 어울리는 객실과 레스토랑, 연회장, 레크레이션 및 레저 스포츠 시설, 교육시설 등을 갖추고 도시생활에서 벗어나 고객에게 편안하고 만족스러운 시간을 제공한다. 
자연의 아름다움이 물씬 풍기는 청풍리조트 여행의 품격을 높이는 다양한 레저 및 부대시설로 색다른 즐거움을 경험해 볼 수 있다. 청풍호반과 제천 10경의 절경이 어우러진 자연 속의 휴양지인 청풍리조트는 일상에서의 탈피를 꿈꾸며 자연과 더불어 휴양과 각종 레저를 즐길 수 있는 진정한 의미의 웰빙라이프를 제공한다.",http://tong.visitkorea.or.kr/cms/resource/73/2046073_image2_1.jpg
126004,12,청풍문화유산단지,A02,체험관광지,충청북도 제천시 청풍면 청풍호로 2048,"청풍은 자연경관이 수려하고 문물이 번성했던 곳으로 많은 문화 유적을 갖고 있었으나 충주댐 건설로 청풍면 후산리, 황석리, 수산면 지곡리에 있던 마을이 문화재와 함께 수몰될 위기에 있었다. 충청북도청에서는 1983년부터 3년간 수몰 지역의 문화재를 원형대로 현재 위치에 이전, 복원해 단지를 조성했다. 단지에는 향교, 관아, 민가, 석물군 등 43점의 문화재를 옮겨 놓았는데 민가 4채 안에는 생활 유품 1,600여 점이 전시되어 있다. 고려 때 관아의 연회 장소로 건축된 청풍 한벽루와 청풍 석조여래입상 등 보물 2점과 청풍부를 드나들던 관문인 팔영루, 조선시대 청풍부 아문인 금남루, 응청각, 청풍 향교 등 건축물 및 옛 도호부 시대의 부사나 군수의 송덕비, 선정비, 열녀문, 공덕비 등이 세워져 있다. 한벽루에서 충주호가 한눈에 보이며 주변에 비봉산, 구담봉, 옥순봉, 능강구곡, 금수산, 단양 8경, 월악산국립공원, 수안보온천 등의 관광지가 있다.

* 제천 청풍 한벽루 *
이 건물은 고려 충숙왕 4년 (1317)에 청풍현이 군으로 승격되자 이를 기념하기 위해 세운 관아의 부속건물이었다. 1972년 대홍수로 무너진 것을 1975년 원래의 양식대로 복원하였다. 정면 4칸 측면 3칸으로 팔작지붕에 주심포계 양식이며 우측에는 정면 3칸, 측면 1칸의 맞배지붕으로 된 계단식 익랑(대문간에 붙여 지은 방)을 달았다.

* 제천 청풍 응청각 *
이 건물의 용도는 알 수 없으나, 본래 한벽루의 좌측에 나란히 세워져 있었다. 처음 세운 시기는 알 수 없으나, 명종 초 이황 (1501~1570)이 단양 군수로 있을 때 ‘응청각’이라 이름하였다고 한다. 인조 15년(1637)에 충청감사 정세규의 일기에 응청각에서 유숙한 기록이 있다. 고종 37년(1900)에 부사 현인복이 중수하였다. 본래 청풍면 읍리 203-1번지에 있었으나 충주댐의 건설로 1983년 지금의 자리로 옮겨 복원하였다. 2층 누각으로 아래층은 토석 축의 담으로 벽을 막고, 그 위에 정면 3칸, 측면 2칸의 팔작집이다. 건물 좌측에 목조 계단을 만들어 2층으로 오르내리게 하였다.

* 제천 청풍 금병헌 *
이곳은 청풍부의 청사로 쓰였던 동헌 건물이다. 청풍은 삼국시대에 사열이현이었으나, 신라 경덕왕 때 청풍현이라 하였다. 고려 충숙왕 때 지군사가 되고, 조선 세조 때 군이 되었다. 현종 초에 도호부로 되었으며, 고종 32년에 군이 되었다가 1914년 행정 국역의 통폐합에 따라 청풍면이 되었다. 이 건물은 숙종 7년(1681)에 부사 오도일이 처음 지었다. 그 후 숙종 31년(1705)에 부사 이희조가 중건하고, 영조 2년(1726)에 부사 박필문이 중수하고, 권돈인이 편액을 써서 걸었다. 고종 37년(1900)에 부사 현인복이 전면 보수하였다. 본래 청풍면 읍리 203-1번지에 있었으나, 충주댐의 건설로 인하여 1983년에 지금의 자리로 옮겨 복원하였다. 정면 6칸, 측면 3칸의 팔작집이다. 일명 명월정이라고도 하며, 내부에는 ‘청풍관’이란 현판이 걸려있다.

* 금남루 *
이곳은 청풍부의 아문으로 ‘도호부절제아문’이란 현판이 걸려있다. 순조 25년(1825)에 청풍 부사 조길원이 처음 세우고 현판도 걸었다. 고종 7년(1870)에 부사 이직현이, 동 37년(1900)에 부사 현인복이 각각 중수하고 1956년에도 보수하였다. 본래 청풍면 읍리 203-1번지에 있었으나, 충주댐의 조성으로 인하여 1983년에 지금의 자리로 옮겨 복원하였다. 정면 3칸, 측면 2칸의 팔각집으로 팔각의 높은 돌기둥 위에 세운 2층의 다락집이다.

* 자연학습원 *
꽃밭 - 구절초, 한라구절초, 해국, 쑥부쟁이, 빗자루국화
꽃길 - 조팝나무길, 백철쭉길, 산철쭉길, 영산홍길, 진달래길

* 제천 후산리 고가 *
이 집은 본래 청풍면 후산리 105번지에 있었던 민가였다. 충주댐의 건설로 1985년에 지금의 자리로 옮겨 복원한 것이다. 조선 말기에 지어진 ㄱ자형의 팔작 기와집이다. 대청마루를 기준으로 하여 동남을 향하고 있다. 대청의 우측에 2칸 크기의 건넌방과, 툇마루를 높이 하고 그 밑에 함실아궁이를 두고 있다. 대청은 좌측으로 윗방이 있고 윗방에서 동쪽으로 꺾어 대청의 좌측으로 후퇴를 후보 하여 제사방으로 꾸미고 있다. 전체적인 내부의 배치가 특이하다. 중부지방의 보편적인 민가 유형이라고 할 수 있다.

* 제천 도화리 고가 *
이 집은 본래 청풍면 도화리에 있었던 민가였다. 충주댐의 건설로 1985년에 지금의 자리로 옮겨 복원한 것이다. 조선 말기에 지어진 ㄷ자형의 우진각 기와집이다. 중앙에는 3칸 크기의 대청을 이루고, 좌측 간살은 방, 부엌, 광으로, 우측 간살은 방 2칸과 부엌으로 되어 있다. 둥근 통나무 굴뚝과 부엌 살자창 옆의 관솔을 피워 어둠을 밝히는 시설은 태백산맥 일대의 산간지대 민가에서 볼 수 있는 특징이다. 본래 이전하기 전의 흔적으로 보아 앞쪽에는 바깥채가 있었던 것으로 추정되는 튼 ㅁ자형의 배치를 한 것으로 보인다.

* 청풍 황석리 고가 *
이 집은 본래 청풍면 황석리 164번지에 있었던 민가이다. 충주댐의 건설로 1985년 지금의 자리로 옮겨 복원한 것이다. 집의 구조는 안채와 문간채로 이루어져 있다. 안채는 정면 4칸, 측면 2칸의 팔작 겹머리 기와집이며, 조선 말기의 건축물로 좌측(서쪽)으로부터 부엌, 안방, 윗방을 나란히 하고 끝에 사랑방을 두었다. 안방과 윗방 앞에는 길게 툇마루를 두고, 사랑방 퇴는 부엌으로 구성하였다. 툇마루와 사랑 부엌 사이의 퇴주(각주) 이름이 특이하다. 문간채는 정면 3칸, 측면 1칸의 초가집이다. 

* 연리지와 연리목 *
가까이 자라는 두 나무가 맞닿은 채로 오랜 세월이 지나면 서로 합쳐져 한 나무가 되는 현상을 연리라고 한다. 두 몸이 한 몸이 된다 하여 남녀 간의 애틋한 사랑과 흔히 비유하였다. 알기 쉽게 ‘사랑나무’라고도 부른다. 나뭇가지가 서로 이어지면 연리지, 줄기가 이어지면 연리목이다. 연리목은 가끔 볼 수 있으나 가지가 붙은 연리지는 매우 희귀하다. 가지는 다른 나무와 맞닿을 기회가 적을뿐만 아니라 맞닿더라도 바람에 흔들려버려 좀처럼 붙기 어렵기 때문이다. 

* 제천 물태리 석조여래입상 *
이 불상은 높이가 341cm이고, 전체적인 조각 양식으로 볼 때 통일신라 말기(10세기 경)의 작품으로 보인다. 불상의 얼굴 모양은 풍만하고 자비로운 상으로 두툼한 양볼에 인중(코와 입술 사이의 우묵한 곳)이 뚜렷하고 두 귀는 양어깨까지 드리워졌다. 목에는 삼도가 새겨져 있으며, 왼손은 땅을 가리키고 있다. 옷은 통견의 (양어깨를 덮은 법의)를 걸치고 안에 속내의를 받쳐 입고 있으며, 배에서 매듭을 지어 V자형으로 겹겹이 대좌에까지 내려왔다. 충주댐 건설로 수몰지인 청풍면읍리에서 1983년 이곳으로 옮겨 복원하였다.

* 제천 청풍 팔영루 *
조선시대에 청풍부를 드나드는 관문이었던 누문이다. 아래는 문이고 위에는 누각의 형태로 되어 있다. 고종 때의 부사 민치상이 청풍 8경을 노래한 팔영시로 인하여 팔영루라 불리게 되었다. 충주댐 건설로 1983년 지금 위치로 옮겨서 복원했다. 앞면 3칸, 옆면 2칸 규모이며 지붕은 팔작이다. 안에는 마루를 깔고 난간을 두르고 있다.",http://tong.visitkorea.or.kr/cms/resource/42/3331142_image2_1.jpg
1908249,12,청풍호 관광모노레일,A02,체험관광지,충청북도 제천시 청풍면 청풍명월로 879-17,"청풍호 관광모노레일은 충청북도 제천시 청풍면 도곡리에서 비봉산을 연결하는 2.6㎞ 구간에 조성된 체험형 모노레일이다. 모노레일을 타고 올라가면 참나무 숲으로 이어지는데 곳곳에 동물 모형이 놓여 있어 구경하는 재미가 있다. 모노레일의 탑승 정원은 6명이며, 속도는 1m/sec로, 531m인 비봉산 정상까지 25분 만에 도착할 수 있다.
모노레일 이용 시 작은 떨림이 있어 36개월 미만, 임산부는 탑승이 불가능하다. 동절기인 12월부터 2월까지는 운영을 중단하며, 개장 기간에도 기상 악화 시 운영을 중단한다.",http://tong.visitkorea.or.kr/cms/resource/46/2026146_image2_1.jpg
2539394,12,청풍호 유람선,A02,휴양관광지,충청북도 제천시 청풍면 청풍호로50길 6,"청풍호 유람선은 제천 청풍호반의 대표 유람선으로, 천혜의 자연이 살아 숨 쉬는 청풍호의 물 위를 직접 갈라 보며 남한강 줄기의 아름다움을 느낄 수 있다. 아름다운 봄의 벚꽃, 청푸른 여름의 수면, 오색찬란한 가을의 단풍, 눈 덮인 새하얀 겨울의 설경은 청풍호를 찾은 여행객들에게 즐거운 추억을 남긴다. 선착장에는 엘리베이터가 설치되어 있어서, 거동이 불편하신 어르신이나 유아가 이용하기에 편리하다.",http://tong.visitkorea.or.kr/cms/resource/84/2539384_image2_1.JPG
2606296,12,청풍호반케이블카,A02,체험관광지,충청북도 제천시 청풍면 문화재길 166,"청풍호반 케이블카는 제천의 명소, 청풍호반의 아름다운 경치를 감상할 수 있는 곳으로 청풍면 물태리에서 비봉산 정상까지 2.3km 구간을 왕복 운행한다. 평균 5m/s의 운행 속도로 2.3km의 거리를 약 10분 만에 비봉산 꼭대기에 도달하며 비봉산 정상에 봉황새가 알을 품고 있다가 먹이를 구하려고 비상하는 모습과 닮았다고 하여 붙여진 이름이다. 또한 청풍호 중앙에 위치한 해발 531m의 명산으로 정상에서 바라보는 풍경은 흡사 다도해를 보는 듯한 빼어난 풍광을 가지고 있으며, 국내 최초로 정상까지 케이블카가 운행되어 어린이나 노약자분들도 편안하게 케이블카를 타고 청풍호의 비경을 즐길 수 있다.",http://tong.visitkorea.or.kr/cms/resource/46/3356546_image2_1.jpg
2761677,12,초원의 집,A02,휴양관광지,충청북도 괴산군 칠성면 연풍로쌍곡길 25-6,"초원의 집은 충북 괴산군 칠성면에 자리 잡고 있다. SBS 프로그램인 <순간 포착 세상에 이런 일이>에 출연한 바 있다.
초원의 집 운영자인 이재욱 씨는 28년간 돌을 쌓아서 정원을 만들었다. 정원의 개성 넘치는 모습이 전국에 알려지면서 많은 사람이 찾아오는 명소로 거듭났다. 관람은 자유롭게 가능하나 질서를 유지해야 하고, 정원에 꽃들과 시설물이 상하지 않도록 주의하며 관람해야 한다.",http://tong.visitkorea.or.kr/cms/resource/71/2762171_image2_1.jpg
3083730,12,초정약수세종스파텔,A02,휴양관광지,충청북도 청주시 청원구 내수읍 신기초정로 699,"초정약수 세종 스파텔은 충청북도 청주시 초정리에 위치해 있으며 건강과 힐링을 컨셉으로 하는 스파텔이다. 숙소라는 개념에서 벗어나 탄산 광천수 원천탕 사우나와 참나무 장작 황토 한증막, 자연을 벗 삼아 힐링을 체험하는 노천탕 그리고 편안하게 쉴 수 있는 넓은 카페가 준비되어 있는 곳이다.
초정약수는 세계 3대 탄산 광천수로 세종대왕이 행궁을 짓고 67일 동안 머물면서 눈병을 치료했다고 할 만큼 그 효력이 뛰어나며 지금도 고혈압, 당뇨 등 각종 질환에 효과를 보기 위해 많은 사람들이 찾는 곳이다. 황토 벽돌로 쌓은 한증막 설계와 참나무만을 고집하는 장작, 70~80도 사이의 뜨거운 불 한증막과 아궁이에 참나무를 직접 때면서 원적외선 효과를 경험할 수 있다. 한증막에서 나오면 야외에 남, 여 별도로 노천탕이 있다. 한증막에서 내려오면 힐링카페가 나오는데 이곳에서는 수면을 위한 휴게실, 가족만을 위한 별도 프라이빗 룸도 마련돼 있어 다른 찜질방에서 볼 수 없는 공간을 제공하고 있다. 자연 속에서 힐링하며 건강을 챙길 수 있는 곳이다.",http://tong.visitkorea.or.kr/cms/resource/26/3083726_image2_1.jpg
3410400,12,초평호 미르309 출렁다리,A02,건축/조형물,충청북도 진천군 초평면 미르숲길 179,"초평호 미르 309 출렁다리는 초평호 산책로를 따라 2시간 정도 순환하는 산책코스이다. 총길이 309m에 달하며 다리 중간에 주탑이 없는 구조로 설계되어 있다. 출렁다리가 개통되며 초롱길, 하늘다리와 연결되는 순환형 산책로가 완성되어 더욱 수려해진 자연을 감상하며 가볍게 산책을 즐기기 좋다. ‘미르’는 용을 뜻하는 순우리말로, 다리의 이름에는 지역의 상징성과 문화적 이미지를 담았다.",http://tong.visitkorea.or.kr/cms/resource/72/3421472_image2_1.jpg
1857109,12,충북 제천 수산면 [슬로시티],A02,역사관광지,충청북도 제천시 수산면 월악로26길 5,"제천시는 산과 물이 어우러져 아름다움을 더하는 곳이다. 시내 중심에서 조금만 벗어나면 삼한의 역사를 간직한 ‘의림지’를 비롯한 지역의 전통문화와 산수 경관이 잘 보존된 농촌 마을들을 만날 수 있는데, 그 중심에 바로 핵심 콘텐츠 지역인 수산면이 있다. 수산면은 이름 그대로 청풍호의 물과 금수산·가은산·옥순봉 등의 산이 어우러져 아름다운 경관을 자랑한다. 1980년대 초, 충주댐 건설로 인해 인위적으로 만들어진 청풍호는 수몰 전의 아름다운 청풍 강변이 호수 바닥으로 가라앉는 슬픔을 맞았지만 그 비련에 머물지 않고, 새로 생긴 호수와 주변 산이 어우러진 새로운 아름다움을 만들어 냈다.
주민들은 수산면의 많은 지역에 수몰되면서 삶의 터를 산 위로 옮겨야 하는 아픔이 있었음에도 불구하고, 마을의 안녕과 평화를 기원하는 동제 ‘오티 별신제’의 전통을 400여 년 동안 이어오고 있으며, 청풍호반의 자연경관과 지역 특산물을 활용한 솟대 문화 및 약초 천연 염색의 문화를 전승해 오고 있다. 또한 70%의 산과 12%의 호수가 차지하는 지역 특성상 약초와 산채, 잡곡, 민물 어류를 재배·채집하고 이들을 활용한 산야초 비빔밥과 두부 요리, 민물어탕 등 지역 고유의 음식을 지켜오고 있으며 이웃과 어울려 농악과 밴드, 국궁과 등산 모임 등을 꾸려가며 느림과 쉼의 여유를 느끼며 살아가고 있다. 이렇듯 제천은 주민들이 직접 실천하는 슬로라이프와 잘 보존된 전통 문화유산, 그리고 뛰어난 산수 경관을 바탕으로 국제슬로시티로 지정되었다.",http://tong.visitkorea.or.kr/cms/resource/18/3303218_image2_1.jpg
3423663,12,충북아쿠아리움,A02,휴양관광지,충청북도 괴산군 괴산읍 쏘가리길 43,"충북아쿠아리움은 2024년 5월 16일 개장을 하여 1·2층의 메인 수조(442톤)를 중심으로 8개 개별 전시실로 구성되어 있으며, 대형 수중터널 및 담수자원 종보관, 열대어 어류관 등을 통해 우리나라와 세계의 민물고기 106여 종 4600여 마리를 제공하고 있다. 대표적인 어종으로 철갑상어 및 쏘가리등을 만날 수 있으며, 먹이 주기 체험 등을 통하여 체험학습도 하실 수 있다. 다양한 어류전시 및 볼거리제공을 통한 관람객유치로 괴산 등 충북지역경제활성화에 기여하고 있다. 충북아쿠아리움 조성으로 바다가 없어 수산생물에 대하여 이해의 폭이 비교적 적을 수밖에 없는 우리도 어린이, 청소년들에게 수산생물 체험과 교육기회 제공의 중추적 역할을 수행할 것이다. 앞으로 더 많은 전시시설을 확충하고 다양한 체험ㆍ편의시설을 마련하여, 도민들에게 힐링을 제공하고 부담 없이 쉬어 갈 수 있는 장소가 되도록 하겠다.",http://tong.visitkorea.or.kr/cms/resource/50/3423650_image2_1.jpg
1956285,12,충용사,A02,역사관광지,충청북도 음성군 음성읍 용광로114번길 113,"충용사는 의당 박세화를 봉안한 사당이다. 박세화는 한일한방의 비보에 접하고 비분을 참지 못하여 자결한 순국열사이다. 1962년 3월 1일 대한민국 건국공로훈장 단장이 추서 되었고, 충용사에는 회당 윤응선, 직당 신현국, 명와 정규해를 추배하고 있다. 
1964년 당시의 음성군수 유용기가 지방유림들의 협조를 얻어 사우를 건립하였다. 사우는 정면 4간, 측면 1칸 반의 맞배지붕으로 충용사라 현액하였고, 솟을삼문이 있는데 광제문이라 하였으며 토석혼축의 담장이 설치되어 있다. 충용사 담장 옆에는 의당 박세화 순도비가 세워져 있다.",http://tong.visitkorea.or.kr/cms/resource/74/3335374_image2_1.JPG
1689632,12,충주 강천리 석불입상,A02,역사관광지,충청북도 충주시 앙성면 강천리,"충주 강천리 석불입상은 조선 시대의 석조 여래 입상이다. 이 석불은 불신이 네모난 평판석에 가까우며 옷 주름의 조각이 소략한 상이다. 얼굴은 마모가 심하여 정확한 모습을 알 수 없으나, 둥근 눈과 작은 코를 볼 수 있다.
원래는 인근의 산 중턱에 2기가 있었다고 하나 1기는 보이지 않고 1기만 잡초가 많은 수풀 속에 방치되어 있어서 지금의 자리로 옮겨와 돌로 쌓은 나지막한 축대 위에 시멘트로 기단을 만들어 그 위에 두었다. 2기가 있었다면 사찰에 모신 불상이 아니라 당 신앙이나 풍수 비보 목적 또는 민간에서 미륵으로 모신 민불일 것이다. 강천리 서음마을 뒤쪽의 깊숙한 곳에 있으며 나무로 둘러싸인 길가에 있어 찾는 이들이 많지 않은 곳이다. 서음마을 주변에는 기왓조각이 산재해 있으며 조선 시대에 만들어진 불상이지만 고려 시대의 지방 양식을 잘 반영하고 있다.",http://tong.visitkorea.or.kr/cms/resource/48/3062748_image2_1.JPG
1689639,12,충주 견학리 토성,A02,역사관광지,충청북도 충주시 신니면 견학리,"충주 견학리 토성은 충주시 신니면에 있는 철기시대의 작은 토성이다. 이 토성은 낮은 구릉 지역의 끝자락에 축조된 토축성으로 규모가 작은 판축 공법이 적용되었다. 현재 서쪽 성벽은 완전히 파괴되어 없어진 상태이고 남벽과 북벽도 일부 무너졌다. 전체 둘레는 200미터가 약간 넘었을 것으로 추정되며 성벽의 높이는 대략 5미터 정도로 보인다.
발굴조사 시 출토된 유물로는 목 부분에 물결무늬가 시문된 것과 편병, 어골문 기와 등이며 출토유물 대부분은 9세기를 전후한 시기의 특징적인 양상을 보여주고 있고, 10세기를 중심으로 한 신라 후기의 사회상을 살필 수 있는 유적으로서 역사적 가치가 높다. 이곳은 후삼국시대에 호적 세력의 거점이 되었다가 고려 시대 이후에는 사용되지 않은 곳으로 보인다. 현재 토성 내부는 농작지로 이용되고 있다. 견학리 토성은 규모가 크지 않아 일부러 찾아오기보다는 근처를 여행하는 길에 둘러보면 좋을 듯하다. 토성의 성벽이 뚜렷하게 남아있고 길가에서 1분이면 올 수 있어 접근성이 좋다.",http://tong.visitkorea.or.kr/cms/resource/70/3063670_image2_1.JPG
